order_id,order_date,order_timestamp,sku,product_name,category,region,unit_price,quantity,discount_pct,gross_amount,net_amount
ORD-20260822-0090,2026-08-22,2026-08-22 10:00:00,SKU-1003,Notebook Set,Stationery,East,249,2,0.0,498,498.0
ORD-20260822-0091,2026-08-22,2026-08-22 07:47:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260822-0092,2026-08-22,2026-08-22 00:39:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,15.0,1999,1699.15
ORD-20260822-0093,2026-08-22,2026-08-22 06:48:00,SKU-1010,USB-C Cable,Electronics,North,199,1,0.0,199,199.0
ORD-20260822-0094,2026-08-22,2026-08-22 19:00:00,SKU-1009,Phone Case,Accessories,South,299,1,0.0,299,299.0
ORD-20260822-0095,2026-08-22,2026-08-22 19:56:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,3,0.0,2697,2697.0
ORD-20260822-0096,2026-08-22,2026-08-22 17:34:00,SKU-1008,Backpack,Accessories,South,1499,1,15.0,1499,1274.15
ORD-20260822-0097,2026-08-22,2026-08-22 02:14:00,SKU-1009,Phone Case,Accessories,Unknown,299,1,10.0,299,269.1
ORD-20260822-0098,2026-08-22,2026-08-22 09:14:00,SKU-1009,Phone Case,Accessories,East,299,2,15.0,598,508.3
ORD-20260822-0099,2026-08-22,2026-08-22 16:25:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,0.0,599,599.0
ORD-20260822-0100,2026-08-22,2026-08-22 17:54:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,0.0,1999,1999.0
ORD-20260822-0101,2026-08-22,2026-08-22 04:36:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,1,0.0,799,799.0
ORD-20260822-0102,2026-08-22,2026-08-22 08:09:00,SKU-1009,Phone Case,Accessories,South,299,2,0.0,598,598.0
ORD-20260822-0103,2026-08-22,2026-08-22 22:20:00,SKU-1004,Office Chair,Furniture,East,5499,1,15.0,5499,4674.15
ORD-20260822-0104,2026-08-22,2026-08-22 05:56:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,0.0,1999,1999.0
ORD-20260822-0105,2026-08-22,2026-08-22 12:37:00,SKU-1004,Office Chair,Furniture,South,5499,1,0.0,5499,5499.0
ORD-20260822-0106,2026-08-22,2026-08-22 02:12:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,1,0.0,1999,1999.0
ORD-20260822-0107,2026-08-22,2026-08-22 20:53:00,SKU-1010,USB-C Cable,Electronics,North,199,2,5.0,398,378.1
ORD-20260822-0108,2026-08-22,2026-08-22 23:11:00,SKU-1001,Wireless Mouse,Electronics,South,799,1,0.0,799,799.0
ORD-20260822-0109,2026-08-22,2026-08-22 09:58:00,SKU-1006,Yoga Mat,Fitness,South,599,1,5.0,599,569.05
ORD-20260822-0110,2026-08-22,2026-08-22 16:31:00,SKU-1004,Office Chair,Furniture,West,5499,1,0.0,5499,5499.0
ORD-20260822-0111,2026-08-22,2026-08-22 04:46:00,SKU-1001,Wireless Mouse,Electronics,Central,799,2,0.0,1598,1598.0
ORD-20260822-0112,2026-08-22,2026-08-22 00:39:00,SKU-1008,Backpack,Accessories,South,1499,1,0.0,1499,1499.0
ORD-20260822-0113,2026-08-22,2026-08-22 18:30:00,SKU-1009,Phone Case,Accessories,Unknown,299,2,10.0,598,538.2
ORD-20260822-0114,2026-08-22,2026-08-22 02:29:00,SKU-1001,Wireless Mouse,Electronics,South,799,1,0.0,799,799.0
ORD-20260822-0115,2026-08-22,2026-08-22 06:41:00,SKU-1010,USB-C Cable,Electronics,North,199,1,0.0,199,199.0
ORD-20260822-0116,2026-08-22,2026-08-22 02:52:00,SKU-1009,Phone Case,Accessories,Central,299,1,10.0,299,269.1
ORD-20260822-0117,2026-08-22,2026-08-22 13:54:00,SKU-1009,Phone Case,Accessories,West,299,4,0.0,1196,1196.0
ORD-20260822-0118,2026-08-22,2026-08-22 04:15:00,SKU-1010,USB-C Cable,Electronics,South,199,1,0.0,199,199.0
ORD-20260822-0119,2026-08-22,2026-08-22 04:16:00,SKU-1005,LED Desk Lamp,Furniture,East,899,1,0.0,899,899.0
ORD-20260823-0000,2026-08-23,2026-08-23 15:06:00,SKU-1005,LED Desk Lamp,Furniture,South,899,1,10.0,899,809.1
ORD-20260823-0001,2026-08-23,2026-08-23 00:05:00,SKU-1006,Yoga Mat,Fitness,Unknown,599,1,15.0,599,509.15
ORD-20260823-0002,2026-08-23,2026-08-23 23:26:00,SKU-1006,Yoga Mat,Fitness,West,599,1,5.0,599,569.05
ORD-20260823-0003,2026-08-23,2026-08-23 05:28:00,SKU-1004,Office Chair,Furniture,North,5499,2,0.0,10998,10998.0
ORD-20260823-0004,2026-08-23,2026-08-23 18:05:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,1,0.0,899,899.0
ORD-20260823-0005,2026-08-23,2026-08-23 07:26:00,SKU-1001,Wireless Mouse,Electronics,Central,799,1,5.0,799,759.05
ORD-20260823-0006,2026-08-23,2026-08-23 17:44:00,SKU-1006,Yoga Mat,Fitness,North,599,3,0.0,1797,1797.0
ORD-20260823-0007,2026-08-23,2026-08-23 09:59:00,SKU-1001,Wireless Mouse,Electronics,East,799,1,0.0,799,799.0
ORD-20260823-0008,2026-08-23,2026-08-23 18:49:00,SKU-1009,Phone Case,Accessories,East,299,1,0.0,299,299.0
ORD-20260823-0009,2026-08-23,2026-08-23 21:04:00,SKU-1003,Notebook Set,Stationery,Unknown,249,2,0.0,498,498.0
ORD-20260823-0010,2026-08-23,2026-08-23 17:45:00,SKU-1006,Yoga Mat,Fitness,Central,599,3,15.0,1797,1527.45
ORD-20260823-0011,2026-08-23,2026-08-23 17:06:00,SKU-1004,Office Chair,Furniture,North,5499,1,0.0,5499,5499.0
ORD-20260823-0012,2026-08-23,2026-08-23 05:29:00,SKU-1003,Notebook Set,Stationery,East,249,3,0.0,747,747.0
ORD-20260823-0013,2026-08-23,2026-08-23 05:55:00,SKU-1008,Backpack,Accessories,North,1499,1,0.0,1499,1499.0
ORD-20260823-0014,2026-08-23,2026-08-23 06:39:00,SKU-1007,Water Bottle,Fitness,Central,349,1,5.0,349,331.55
ORD-20260823-0015,2026-08-23,2026-08-23 20:33:00,SKU-1003,Notebook Set,Stationery,Unknown,249,3,0.0,747,747.0
ORD-20260823-0016,2026-08-23,2026-08-23 19:48:00,SKU-1008,Backpack,Accessories,Unknown,1499,1,0.0,1499,1499.0
ORD-20260823-0017,2026-08-23,2026-08-23 04:28:00,SKU-1009,Phone Case,Accessories,North,299,1,5.0,299,284.05
ORD-20260823-0018,2026-08-23,2026-08-23 20:16:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,3,5.0,5997,5697.15
ORD-20260823-0019,2026-08-23,2026-08-23 22:25:00,SKU-1005,LED Desk Lamp,Furniture,South,899,2,0.0,1798,1798.0
ORD-20260823-0020,2026-08-23,2026-08-23 08:06:00,SKU-1009,Phone Case,Accessories,East,299,1,15.0,299,254.15
ORD-20260823-0021,2026-08-23,2026-08-23 17:38:00,SKU-1007,Water Bottle,Fitness,North,349,2,5.0,698,663.1
ORD-20260823-0022,2026-08-23,2026-08-23 08:16:00,SKU-1003,Notebook Set,Stationery,Central,249,2,5.0,498,473.1
ORD-20260823-0023,2026-08-23,2026-08-23 17:33:00,SKU-1001,Wireless Mouse,Electronics,Central,799,1,0.0,799,799.0
ORD-20260823-0024,2026-08-23,2026-08-23 14:48:00,SKU-1009,Phone Case,Accessories,Central,299,2,0.0,598,598.0
ORD-20260823-0025,2026-08-23,2026-08-23 06:29:00,SKU-1004,Office Chair,Furniture,Unknown,5499,2,0.0,10998,10998.0
ORD-20260823-0026,2026-08-23,2026-08-23 12:38:00,SKU-1006,Yoga Mat,Fitness,West,599,2,10.0,1198,1078.2
ORD-20260823-0027,2026-08-23,2026-08-23 04:56:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,15.0,199,169.15
ORD-20260823-0028,2026-08-23,2026-08-23 00:24:00,SKU-1006,Yoga Mat,Fitness,South,599,1,15.0,599,509.15
ORD-20260823-0029,2026-08-23,2026-08-23 09:22:00,SKU-1003,Notebook Set,Stationery,West,249,1,0.0,249,249.0
ORD-20260823-0030,2026-08-23,2026-08-23 04:30:00,SKU-1001,Wireless Mouse,Electronics,Central,799,1,10.0,799,719.1
ORD-20260823-0031,2026-08-23,2026-08-23 15:55:00,SKU-1007,Water Bottle,Fitness,North,349,1,0.0,349,349.0
ORD-20260823-0032,2026-08-23,2026-08-23 23:46:00,SKU-1007,Water Bottle,Fitness,East,349,1,0.0,349,349.0
ORD-20260823-0033,2026-08-23,2026-08-23 07:02:00,SKU-1001,Wireless Mouse,Electronics,Central,799,2,5.0,1598,1518.1
ORD-20260823-0034,2026-08-23,2026-08-23 11:21:00,SKU-1002,Bluetooth Speaker,Electronics,West,1999,1,0.0,1999,1999.0
ORD-20260823-0035,2026-08-23,2026-08-23 04:40:00,SKU-1007,Water Bottle,Fitness,North,349,1,5.0,349,331.55
ORD-20260823-0036,2026-08-23,2026-08-23 15:28:00,SKU-1007,Water Bottle,Fitness,East,349,1,0.0,349,349.0
ORD-20260823-0037,2026-08-23,2026-08-23 07:24:00,SKU-1004,Office Chair,Furniture,Central,5499,2,15.0,10998,9348.3
ORD-20260823-0038,2026-08-23,2026-08-23 03:36:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260823-0039,2026-08-23,2026-08-23 01:05:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,0.0,1999,1999.0
ORD-20260823-0040,2026-08-23,2026-08-23 18:48:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,3,10.0,5997,5397.3
ORD-20260824-0000,2026-08-24,2026-08-24 12:40:00,SKU-1008,Backpack,Accessories,North,1499,2,10.0,2998,2698.2
ORD-20260824-0001,2026-08-24,2026-08-24 10:36:00,SKU-1001,Wireless Mouse,Electronics,North,799,2,0.0,1598,1598.0
ORD-20260824-0002,2026-08-24,2026-08-24 07:38:00,SKU-1005,LED Desk Lamp,Furniture,West,899,2,15.0,1798,1528.3
ORD-20260824-0003,2026-08-24,2026-08-24 08:49:00,SKU-1008,Backpack,Accessories,East,1499,3,0.0,4497,4497.0
ORD-20260824-0004,2026-08-24,2026-08-24 11:33:00,SKU-1007,Water Bottle,Fitness,North,349,2,0.0,698,698.0
ORD-20260824-0005,2026-08-24,2026-08-24 07:45:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,0.0,899,899.0
ORD-20260824-0006,2026-08-24,2026-08-24 08:19:00,SKU-1005,LED Desk Lamp,Furniture,West,899,2,0.0,1798,1798.0
ORD-20260824-0007,2026-08-24,2026-08-24 13:16:00,SKU-1006,Yoga Mat,Fitness,East,599,2,0.0,1198,1198.0
ORD-20260824-0008,2026-08-24,2026-08-24 21:12:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,0.0,1999,1999.0
ORD-20260824-0009,2026-08-24,2026-08-24 11:29:00,SKU-1004,Office Chair,Furniture,Unknown,5499,2,0.0,10998,10998.0
ORD-20260824-0010,2026-08-24,2026-08-24 02:31:00,SKU-1008,Backpack,Accessories,Central,1499,1,10.0,1499,1349.1
ORD-20260824-0011,2026-08-24,2026-08-24 23:24:00,SKU-1006,Yoga Mat,Fitness,North,599,2,10.0,1198,1078.2
ORD-20260824-0012,2026-08-24,2026-08-24 10:22:00,SKU-1010,USB-C Cable,Electronics,South,199,2,0.0,398,398.0
ORD-20260824-0013,2026-08-24,2026-08-24 07:24:00,SKU-1008,Backpack,Accessories,North,1499,1,15.0,1499,1274.15
ORD-20260824-0014,2026-08-24,2026-08-24 17:15:00,SKU-1004,Office Chair,Furniture,East,5499,1,0.0,5499,5499.0
ORD-20260824-0015,2026-08-24,2026-08-24 11:20:00,SKU-1007,Water Bottle,Fitness,North,349,2,5.0,698,663.1
ORD-20260824-0016,2026-08-24,2026-08-24 11:23:00,SKU-1004,Office Chair,Furniture,North,5499,1,15.0,5499,4674.15
ORD-20260824-0017,2026-08-24,2026-08-24 05:04:00,SKU-1006,Yoga Mat,Fitness,East,599,1,5.0,599,569.05
ORD-20260824-0018,2026-08-24,2026-08-24 00:43:00,SKU-1001,Wireless Mouse,Electronics,East,799,2,0.0,1598,1598.0
ORD-20260824-0019,2026-08-24,2026-08-24 14:51:00,SKU-1008,Backpack,Accessories,Unknown,1499,1,0.0,1499,1499.0
ORD-20260824-0020,2026-08-24,2026-08-24 09:43:00,SKU-1008,Backpack,Accessories,Unknown,1499,1,5.0,1499,1424.05
ORD-20260824-0021,2026-08-24,2026-08-24 07:24:00,SKU-1008,Backpack,Accessories,Unknown,1499,1,15.0,1499,1274.15
ORD-20260824-0022,2026-08-24,2026-08-24 18:38:00,SKU-1006,Yoga Mat,Fitness,Central,599,1,10.0,599,539.1
ORD-20260824-0023,2026-08-24,2026-08-24 05:00:00,SKU-1009,Phone Case,Accessories,East,299,1,0.0,299,299.0
ORD-20260824-0024,2026-08-24,2026-08-24 05:00:00,SKU-1004,Office Chair,Furniture,West,5499,1,10.0,5499,4949.1
ORD-20260824-0025,2026-08-24,2026-08-24 12:18:00,SKU-1001,Wireless Mouse,Electronics,South,799,2,0.0,1598,1598.0
ORD-20260824-0026,2026-08-24,2026-08-24 16:09:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260824-0027,2026-08-24,2026-08-24 11:48:00,SKU-1001,Wireless Mouse,Electronics,North,799,2,0.0,1598,1598.0
ORD-20260824-0028,2026-08-24,2026-08-24 17:52:00,SKU-1004,Office Chair,Furniture,East,5499,1,5.0,5499,5224.05
ORD-20260824-0029,2026-08-24,2026-08-24 11:33:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,2,10.0,3998,3598.2
ORD-20260824-0030,2026-08-24,2026-08-24 18:19:00,SKU-1004,Office Chair,Furniture,Central,5499,3,5.0,16497,15672.15
ORD-20260824-0031,2026-08-24,2026-08-24 02:26:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,0.0,899,899.0
ORD-20260824-0032,2026-08-24,2026-08-24 00:11:00,SKU-1003,Notebook Set,Stationery,Central,249,1,0.0,249,249.0
ORD-20260824-0033,2026-08-24,2026-08-24 18:05:00,SKU-1007,Water Bottle,Fitness,East,349,1,15.0,349,296.65
ORD-20260824-0034,2026-08-24,2026-08-24 23:34:00,SKU-1005,LED Desk Lamp,Furniture,South,899,1,0.0,899,899.0
ORD-20260824-0035,2026-08-24,2026-08-24 11:42:00,SKU-1010,USB-C Cable,Electronics,East,199,1,0.0,199,199.0
ORD-20260824-0036,2026-08-24,2026-08-24 11:13:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,0.0,799,799.0
ORD-20260824-0037,2026-08-24,2026-08-24 09:22:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260824-0038,2026-08-24,2026-08-24 01:17:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260824-0039,2026-08-24,2026-08-24 18:24:00,SKU-1007,Water Bottle,Fitness,Unknown,349,3,0.0,1047,1047.0
ORD-20260824-0040,2026-08-24,2026-08-24 15:00:00,SKU-1007,Water Bottle,Fitness,Unknown,349,2,0.0,698,698.0
ORD-20260824-0041,2026-08-24,2026-08-24 12:38:00,SKU-1003,Notebook Set,Stationery,North,249,1,15.0,249,211.65
ORD-20260824-0042,2026-08-24,2026-08-24 12:18:00,SKU-1001,Wireless Mouse,Electronics,East,799,2,15.0,1598,1358.3
ORD-20260824-0043,2026-08-24,2026-08-24 07:03:00,SKU-1004,Office Chair,Furniture,Central,5499,2,5.0,10998,10448.1
ORD-20260824-0044,2026-08-24,2026-08-24 16:05:00,SKU-1006,Yoga Mat,Fitness,Central,599,2,10.0,1198,1078.2
ORD-20260824-0045,2026-08-24,2026-08-24 21:59:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,0.0,899,899.0
ORD-20260824-0046,2026-08-24,2026-08-24 05:51:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,0.0,199,199.0
ORD-20260824-0047,2026-08-24,2026-08-24 23:50:00,SKU-1010,USB-C Cable,Electronics,Unknown,199,1,0.0,199,199.0
ORD-20260824-0048,2026-08-24,2026-08-24 17:00:00,SKU-1002,Bluetooth Speaker,Electronics,East,1999,1,10.0,1999,1799.1
ORD-20260824-0049,2026-08-24,2026-08-24 13:35:00,SKU-1009,Phone Case,Accessories,North,299,1,5.0,299,284.05
ORD-20260824-0050,2026-08-24,2026-08-24 06:58:00,SKU-1003,Notebook Set,Stationery,East,249,1,15.0,249,211.65
ORD-20260824-0051,2026-08-24,2026-08-24 12:46:00,SKU-1002,Bluetooth Speaker,Electronics,South,1999,1,10.0,1999,1799.1
ORD-20260824-0052,2026-08-24,2026-08-24 16:06:00,SKU-1009,Phone Case,Accessories,Central,299,1,15.0,299,254.15
ORD-20260824-0053,2026-08-24,2026-08-24 13:28:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,15.0,799,679.15
ORD-20260824-0054,2026-08-24,2026-08-24 21:30:00,SKU-1007,Water Bottle,Fitness,South,349,1,0.0,349,349.0
ORD-20260824-0055,2026-08-24,2026-08-24 22:24:00,SKU-1003,Notebook Set,Stationery,Central,249,2,10.0,498,448.2
ORD-20260824-0056,2026-08-24,2026-08-24 10:44:00,SKU-1004,Office Chair,Furniture,North,5499,1,10.0,5499,4949.1
ORD-20260825-0000,2026-08-25,2026-08-25 23:32:00,SKU-1009,Phone Case,Accessories,South,299,2,10.0,598,538.2
ORD-20260825-0001,2026-08-25,2026-08-25 23:19:00,SKU-1003,Notebook Set,Stationery,South,249,1,0.0,249,249.0
ORD-20260825-0002,2026-08-25,2026-08-25 04:18:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,2,0.0,1798,1798.0
ORD-20260825-0003,2026-08-25,2026-08-25 21:20:00,SKU-1010,USB-C Cable,Electronics,South,199,1,0.0,199,199.0
ORD-20260825-0004,2026-08-25,2026-08-25 15:31:00,SKU-1005,LED Desk Lamp,Furniture,South,899,1,15.0,899,764.15
ORD-20260825-0005,2026-08-25,2026-08-25 11:45:00,SKU-1005,LED Desk Lamp,Furniture,North,899,3,10.0,2697,2427.3
ORD-20260825-0006,2026-08-25,2026-08-25 12:53:00,SKU-1010,USB-C Cable,Electronics,North,199,2,0.0,398,398.0
ORD-20260825-0007,2026-08-25,2026-08-25 20:13:00,SKU-1004,Office Chair,Furniture,South,5499,3,0.0,16497,16497.0
ORD-20260825-0008,2026-08-25,2026-08-25 08:52:00,SKU-1001,Wireless Mouse,Electronics,West,799,2,15.0,1598,1358.3
ORD-20260825-0009,2026-08-25,2026-08-25 17:17:00,SKU-1004,Office Chair,Furniture,East,5499,3,5.0,16497,15672.15
ORD-20260825-0010,2026-08-25,2026-08-25 19:40:00,SKU-1003,Notebook Set,Stationery,North,249,1,5.0,249,236.55
ORD-20260825-0011,2026-08-25,2026-08-25 19:41:00,SKU-1003,Notebook Set,Stationery,East,249,1,0.0,249,249.0
ORD-20260825-0012,2026-08-25,2026-08-25 04:37:00,SKU-1009,Phone Case,Accessories,North,299,3,0.0,897,897.0
ORD-20260825-0013,2026-08-25,2026-08-25 08:19:00,SKU-1004,Office Chair,Furniture,Central,5499,1,5.0,5499,5224.05
ORD-20260825-0014,2026-08-25,2026-08-25 05:07:00,SKU-1006,Yoga Mat,Fitness,East,599,1,0.0,599,599.0
ORD-20260825-0015,2026-08-25,2026-08-25 05:31:00,SKU-1004,Office Chair,Furniture,South,5499,2,10.0,10998,9898.2
ORD-20260825-0016,2026-08-25,2026-08-25 10:49:00,SKU-1001,Wireless Mouse,Electronics,North,799,1,5.0,799,759.05
ORD-20260825-0017,2026-08-25,2026-08-25 19:22:00,SKU-1007,Water Bottle,Fitness,Central,349,1,15.0,349,296.65
ORD-20260825-0018,2026-08-25,2026-08-25 20:14:00,SKU-1006,Yoga Mat,Fitness,East,599,1,5.0,599,569.05
ORD-20260825-0019,2026-08-25,2026-08-25 12:12:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,0.0,1999,1999.0
ORD-20260825-0020,2026-08-25,2026-08-25 17:44:00,SKU-1010,USB-C Cable,Electronics,North,199,4,0.0,796,796.0
ORD-20260825-0021,2026-08-25,2026-08-25 22:51:00,SKU-1010,USB-C Cable,Electronics,North,199,1,0.0,199,199.0
ORD-20260825-0022,2026-08-25,2026-08-25 07:11:00,SKU-1009,Phone Case,Accessories,Unknown,299,1,15.0,299,254.15
ORD-20260825-0023,2026-08-25,2026-08-25 17:27:00,SKU-1008,Backpack,Accessories,Central,1499,2,5.0,2998,2848.1
ORD-20260825-0024,2026-08-25,2026-08-25 04:03:00,SKU-1007,Water Bottle,Fitness,West,349,1,0.0,349,349.0
ORD-20260825-0025,2026-08-25,2026-08-25 09:28:00,SKU-1010,USB-C Cable,Electronics,South,199,2,15.0,398,338.3
ORD-20260825-0026,2026-08-25,2026-08-25 01:39:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,10.0,799,719.1
ORD-20260825-0027,2026-08-25,2026-08-25 13:48:00,SKU-1006,Yoga Mat,Fitness,West,599,2,0.0,1198,1198.0
ORD-20260825-0028,2026-08-25,2026-08-25 19:04:00,SKU-1004,Office Chair,Furniture,North,5499,2,15.0,10998,9348.3
ORD-20260825-0029,2026-08-25,2026-08-25 23:07:00,SKU-1001,Wireless Mouse,Electronics,East,799,1,0.0,799,799.0
ORD-20260825-0030,2026-08-25,2026-08-25 14:33:00,SKU-1007,Water Bottle,Fitness,Unknown,349,1,10.0,349,314.1
ORD-20260825-0031,2026-08-25,2026-08-25 16:12:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,1,0.0,899,899.0
ORD-20260825-0032,2026-08-25,2026-08-25 07:02:00,SKU-1006,Yoga Mat,Fitness,West,599,2,10.0,1198,1078.2
ORD-20260825-0033,2026-08-25,2026-08-25 00:01:00,SKU-1002,Bluetooth Speaker,Electronics,Unknown,1999,1,0.0,1999,1999.0
ORD-20260825-0034,2026-08-25,2026-08-25 07:32:00,SKU-1008,Backpack,Accessories,Unknown,1499,2,0.0,2998,2998.0
ORD-20260825-0035,2026-08-25,2026-08-25 17:30:00,SKU-1001,Wireless Mouse,Electronics,West,799,1,0.0,799,799.0
ORD-20260825-0036,2026-08-25,2026-08-25 20:26:00,SKU-1006,Yoga Mat,Fitness,East,599,1,0.0,599,599.0
ORD-20260825-0037,2026-08-25,2026-08-25 23:00:00,SKU-1010,USB-C Cable,Electronics,South,199,1,0.0,199,199.0
ORD-20260825-0038,2026-08-25,2026-08-25 15:03:00,SKU-1007,Water Bottle,Fitness,Central,349,1,5.0,349,331.55
ORD-20260825-0039,2026-08-25,2026-08-25 09:03:00,SKU-1010,USB-C Cable,Electronics,South,199,1,0.0,199,199.0
ORD-20260825-0040,2026-08-25,2026-08-25 05:44:00,SKU-1003,Notebook Set,Stationery,Central,249,2,0.0,498,498.0
ORD-20260825-0041,2026-08-25,2026-08-25 17:02:00,SKU-1003,Notebook Set,Stationery,West,249,1,0.0,249,249.0
ORD-20260825-0042,2026-08-25,2026-08-25 17:47:00,SKU-1001,Wireless Mouse,Electronics,Central,799,1,0.0,799,799.0
ORD-20260825-0043,2026-08-25,2026-08-25 04:30:00,SKU-1004,Office Chair,Furniture,North,5499,2,0.0,10998,10998.0
ORD-20260825-0044,2026-08-25,2026-08-25 17:32:00,SKU-1010,USB-C Cable,Electronics,South,199,1,0.0,199,199.0
ORD-20260825-0045,2026-08-25,2026-08-25 03:15:00,SKU-1009,Phone Case,Accessories,West,299,3,0.0,897,897.0
ORD-20260826-0000,2026-08-26,2026-08-26 18:02:00,SKU-1004,Office Chair,Furniture,Central,5499,2,5.0,10998,10448.1
ORD-20260826-0001,2026-08-26,2026-08-26 14:48:00,SKU-1009,Phone Case,Accessories,South,299,1,0.0,299,299.0
ORD-20260826-0002,2026-08-26,2026-08-26 04:14:00,SKU-1007,Water Bottle,Fitness,East,349,2,0.0,698,698.0
ORD-20260826-0003,2026-08-26,2026-08-26 01:55:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,1,0.0,799,799.0
ORD-20260826-0004,2026-08-26,2026-08-26 21:25:00,SKU-1008,Backpack,Accessories,West,1499,1,5.0,1499,1424.05
ORD-20260826-0005,2026-08-26,2026-08-26 06:14:00,SKU-1005,LED Desk Lamp,Furniture,West,899,4,0.0,3596,3596.0
ORD-20260826-0006,2026-08-26,2026-08-26 12:15:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,0.0,1999,1999.0
ORD-20260826-0007,2026-08-26,2026-08-26 01:03:00,SKU-1009,Phone Case,Accessories,South,299,3,0.0,897,897.0
ORD-20260826-0008,2026-08-26,2026-08-26 11:53:00,SKU-1002,Bluetooth Speaker,Electronics,North,1999,1,5.0,1999,1899.05
ORD-20260826-0009,2026-08-26,2026-08-26 14:47:00,SKU-1004,Office Chair,Furniture,South,5499,1,15.0,5499,4674.15
ORD-20260826-0010,2026-08-26,2026-08-26 10:13:00,SKU-1004,Office Chair,Furniture,East,5499,1,0.0,5499,5499.0
ORD-20260826-0011,2026-08-26,2026-08-26 22:17:00,SKU-1001,Wireless Mouse,Electronics,South,799,1,0.0,799,799.0
ORD-20260826-0012,2026-08-26,2026-08-26 23:49:00,SKU-1010,USB-C Cable,Electronics,North,199,3,10.0,597,537.3
ORD-20260826-0013,2026-08-26,2026-08-26 08:33:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,3,0.0,2697,2697.0
ORD-20260826-0014,2026-08-26,2026-08-26 15:34:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,1,0.0,799,799.0
ORD-20260826-0015,2026-08-26,2026-08-26 00:16:00,SKU-1002,Bluetooth Speaker,Electronics,Central,1999,2,0.0,3998,3998.0
ORD-20260826-0016,2026-08-26,2026-08-26 18:15:00,SKU-1005,LED Desk Lamp,Furniture,North,899,1,15.0,899,764.15
ORD-20260826-0017,2026-08-26,2026-08-26 05:24:00,SKU-1002,Bluetooth Speaker,Electronics,West,1999,1,0.0,1999,1999.0
ORD-20260826-0018,2026-08-26,2026-08-26 03:33:00,SKU-1001,Wireless Mouse,Electronics,North,799,2,0.0,1598,1598.0
ORD-20260826-0019,2026-08-26,2026-08-26 10:35:00,SKU-1004,Office Chair,Furniture,West,5499,1,0.0,5499,5499.0
ORD-20260826-0020,2026-08-26,2026-08-26 18:03:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,0.0,899,899.0
ORD-20260826-0021,2026-08-26,2026-08-26 06:46:00,SKU-1005,LED Desk Lamp,Furniture,West,899,1,15.0,899,764.15
ORD-20260826-0022,2026-08-26,2026-08-26 18:18:00,SKU-1003,Notebook Set,Stationery,South,249,3,10.0,747,672.3
ORD-20260826-0023,2026-08-26,2026-08-26 07:35:00,SKU-1007,Water Bottle,Fitness,West,349,3,10.0,1047,942.3
ORD-20260826-0024,2026-08-26,2026-08-26 21:37:00,SKU-1005,LED Desk Lamp,Furniture,Central,899,2,0.0,1798,1798.0
ORD-20260826-0025,2026-08-26,2026-08-26 21:01:00,SKU-1001,Wireless Mouse,Electronics,North,799,1,5.0,799,759.05
ORD-20260826-0026,2026-08-26,2026-08-26 17:23:00,SKU-1006,Yoga Mat,Fitness,North,599,1,0.0,599,599.0
ORD-20260826-0027,2026-08-26,2026-08-26 06:05:00,SKU-1001,Wireless Mouse,Electronics,Unknown,799,4,15.0,3196,2716.6
ORD-20260826-0028,2026-08-26,2026-08-26 11:51:00,SKU-1007,Water Bottle,Fitness,East,349,1,0.0,349,349.0
